# Generated by Tobias Borsdorff <t.borsdorff@sron.nl> on Mon Mar  2 11:55:58 2015
# Level-2 format version: 1.0
# Level-1b product: /SCIA/LV1_01/Y/SCI_NL__1PYDPA20031119_193603_000061022021_00429_09000_0000.N1                                                                                                                                                                                                                                                                                                                                   
# Sensing start:   1418.81670361
# Sensing stop:   1418.88733534
# Orbit:  9000
# SICOR version: 1.0
# SCIAMACHY channel: 8
# Window (pixels):  394 -  620
# Window (nm): 2310.68 - 2338.51
# Pixel mask version: todo
# Cloud mask version: todo
#    lon0        lat0        lon1        lat1        lon2        lat2        lon3        lat3      lon_cent    lat_cent    dsr_time  int_time   sza    lza     H2O         HDO         N2O         CO          CH4         H2O_err     HDO_err     N2O_err     CO_err      CH4_err  red.chisq   dof eflag albedo   cl_fr mean_elev  st  px bs
#
 -166.485613  -60.706995 -166.597021  -60.976571 -169.109082  -60.463221 -169.230793  -60.709152 -167.860621  -60.720428  1418.86326306 0.500  47.77  31.50  4.4332E+21  7.4697E+18   0.000      4.8205E+17  2.2424E+19  1.4074E+20  1.6261E+18   0.000      1.9417E+17  1.0146E+17   5.112      152  1   1.352      1.00      0.00  19  51 0 
 -169.109082  -60.463221 -169.230793  -60.709152 -171.376050  -60.208733 -171.505979  -60.438781 -170.309833  -60.459813  1418.86326885 0.500  48.37  22.70  3.5608E+21  6.2217E+18   0.000      3.5281E+17  1.8694E+19  1.2842E+20  1.6197E+18   0.000      1.9337E+17  9.3940E+16   4.394      152  1   1.376      1.00      0.00  19  52 0 
 -171.376050  -60.208733 -171.505979  -60.438781 -173.395247  -59.946142 -173.533255  -60.166427 -172.456524  -60.193889  1418.86327464 0.500  48.92  14.02  6.7770E+21  8.0235E+18   0.000      6.3690E+17  2.1214E+19  1.1880E+20  1.1956E+18   0.000      1.4409E+17  7.2496E+16   7.055      152  1   1.993      1.00      0.00  19  53 0 
 -173.395247  -59.946142 -173.533255  -60.166427 -175.282522  -59.667702 -175.429798  -59.883132 -174.413973  -59.919256  1418.86328042 0.500  49.43   5.40  9.0914E+21  6.7197E+18   0.000      4.1581E+17  2.2178E+19  1.5090E+20  1.3165E+18   0.000      1.5866E+17  8.1526E+16   6.897      152  1   1.816      1.00      0.00  19  54 0 
 -175.282522  -59.667702 -175.429798  -59.883132 -177.127881  -59.361919 -177.286720  -59.576868 -176.285701  -59.625688  1418.86328621 0.500  49.94  -3.21  5.6744E+21  8.3161E+18   0.000      2.5123E+17  1.8459E+19  2.3491E+20  2.6364E+18   0.000      3.2267E+17  1.4500E+17   2.479      152  1  0.8687      1.00      0.00  19  55 0 
 -177.127881  -59.361919 -177.286720  -59.576868 -179.005520  -59.013937 -179.179390  -59.232748 -178.154405  -59.299797  1418.86329200 0.500  50.47 -11.81  3.7937E+21  7.6559E+18   0.000      7.1425E+17  1.6532E+19  1.8794E+20  2.4207E+18   0.000      3.0187E+17  1.3127E+17   2.497      152  1  0.9270      1.00      0.00  19  56 0 
 -179.005520  -59.013937 -179.179390  -59.232748  178.993217  -58.598746  178.799137  -58.826243  179.896176  -58.921852  1418.86329779 0.500  51.03 -20.47  6.6409E+21  4.3441E+18   0.000      6.5854E+17  1.9119E+19  1.5894E+20  1.5979E+18   0.000      1.9890E+17  9.5681E+16   4.843      152  1   1.415      1.00      0.00  19  57 0 
  178.993217  -58.598746  178.799137  -58.826243  176.799414  -58.087946  176.577879  -58.329763  177.784853  -58.465455  1418.86330357 0.500  51.66 -29.24  1.6573E+22  8.7144E+18   0.000      4.3827E+17  2.4067E+19  2.3968E+20  1.4360E+18   0.000      1.7565E+17  9.7197E+16   4.615      152  1   1.595      1.00      0.00  19  58 0 
 -166.601149  -60.997634 -166.714004  -61.267201 -169.248749  -60.752547 -169.372188  -60.998428 -167.989149  -61.010475  1418.86332093 0.500  48.02  31.50  6.7003E+21  4.8467E+18   0.000      5.4116E+17  2.6022E+19  2.1336E+20  2.0575E+18   0.000      2.4757E+17  1.3903E+17   3.142      152  1   1.059      1.00      0.00  19  61 0 
 -169.248749  -60.752547 -169.372188  -60.998428 -171.535543  -60.496457 -171.667400  -60.726421 -170.460445  -60.748360  1418.86332672 0.500  48.61  22.70  2.6828E+21  5.5868E+18   0.000      4.2430E+17  1.7754E+19  1.2071E+20  1.6319E+18   0.000      1.9552E+17  9.2187E+16   4.243      152  1   1.367      1.00      0.00  19  62 0 
 -171.535543  -60.496457 -171.667400  -60.726421 -173.572352  -60.231965 -173.712456  -60.452131 -172.625938  -60.480657  1418.86333251 0.500  49.16  14.01  6.3869E+21  5.1272E+18   0.000      7.7500E+17  2.0817E+19  1.3314E+20  1.3643E+18   0.000      1.6622E+17  8.2466E+16   5.971      152  1   1.715      1.00      0.00  19  63 0 
 -173.572352  -60.231965 -173.712456  -60.452131 -175.474396  -59.951588 -175.623934  -60.166866 -174.599653  -60.204077  1418.86333830 0.500  49.67   5.41  6.4994E+21  7.7970E+18   0.000      7.6347E+17  2.0648E+19  1.3942E+20  1.4318E+18   0.000      1.7482E+17  8.5413E+16   5.852      152  1   1.657      1.00      0.00  19  64 0 
 -175.474396  -59.951588 -175.623934  -60.166866 -177.334379  -59.643471 -177.495670  -59.858228 -176.486175  -59.908356  1418.86334408 0.500  50.18  -3.21  3.1169E+21  3.2759E+18   0.000      7.1366E+17  1.6032E+19  2.0023E+20  2.7380E+18   0.000      3.4362E+17  1.4349E+17   2.327      152  1  0.8215      1.00      0.00  19  65 0 
 -177.334379  -59.643471 -177.495670  -59.858228 -179.225919  -59.292853 -179.402469  -59.511424 -178.369258  -59.579956  1418.86334987 0.500  50.70 -11.81  2.3480E+21  6.7844E+18   0.000      3.9290E+17  1.5272E+19  1.2402E+20  1.7913E+18   0.000      2.1892E+17  9.6070E+16   3.557      152  1   1.263      1.00      0.00  19  66 0 
 -179.225919  -59.292853 -179.402469  -59.511424  178.758867  -58.874514  178.561819  -59.101708  179.667241  -59.199094  1418.86335566 0.500  51.26 -20.47  4.0282E+21  3.2337E+18   0.000      4.4798E+17  1.7334E+19  1.1572E+20  1.4234E+18   0.000      1.7530E+17  8.2406E+16   5.187      152  1   1.590      1.00      0.00  19  67 0 
  178.758867  -58.874514  178.561819  -59.101708  176.550541  -58.359774  176.325660  -58.601205  177.541469  -58.739122  1418.86336144 0.500  51.90 -29.24  1.3161E+22  8.6264E+18   0.000      5.3758E+17  2.2705E+19  2.0459E+20  1.3952E+18   0.000      1.7111E+17  9.1903E+16   5.750      152  1   1.640      1.00      0.00  19  68 0 
 -166.719929  -61.288041 -166.834282  -61.557580 -169.390756  -61.041721 -169.515976  -61.287547 -168.120496  -61.300317  1418.86337880 0.500  48.26  31.50  1.0758E+22  7.0585E+18   0.000      6.5556E+17  2.8897E+19  2.8786E+20  2.1812E+18   0.000      2.6268E+17  1.5390E+17   2.974      152  1   1.018      1.00      0.00  19  71 0 
 -169.390756  -61.041721 -169.515976  -61.287547 -171.697710  -60.783987 -171.831551  -61.013862 -170.613596  -61.036732  1418.86338459 0.500  48.85  22.70  2.4996E+21 -1.0492E+18   0.000     -5.1891E+16  1.7419E+19  1.3693E+20  1.8562E+18   0.000      2.2060E+17  1.0484E+17   3.672      152  1   1.179      1.00      0.00  19  72 0 
 -171.697710  -60.783987 -171.831551  -61.013862 -173.751855  -60.517634 -173.894115  -60.737678 -172.797918  -60.767246  1418.86339038 0.500  49.40  14.01  4.3818E+21  4.1371E+18   0.000      4.1374E+17  1.9273E+19  1.0277E+20  1.2170E+18   0.000      1.4586E+17  7.1357E+16   6.505      152  1   1.936      1.00      0.00  19  73 0 
 -173.751855  -60.517634 -173.894115  -60.737678 -175.669748  -60.235139 -175.821615  -60.450259 -174.788309  -60.488654  1418.86339617 0.500  49.91   5.41  5.4124E+21  6.3395E+18   0.000      8.2226E+17  2.0021E+19  1.3751E+20  1.5226E+18   0.000      1.8685E+17  8.9664E+16   4.924      152  1   1.547      1.00      0.00  19  74 0 
 -175.669748  -60.235139 -175.821615  -60.450259 -177.544588  -59.924629 -177.708401  -60.139189 -176.690281  -60.190656  1418.86340195 0.500  50.42  -3.21  3.4252E+21  4.8351E+18   0.000      4.1302E+17  1.6819E+19  1.9551E+20  2.5850E+18   0.000      3.1872E+17  1.3853E+17   2.187      152  1  0.8782      1.00      0.00  19  75 0 
